log2FoldChange,pvalue,padj
-1.058791,3.865068e-06,0.0001226173
-2.129494,1.640577e-09,2.550277e-07
0.885669,0.002482528,0.01700039
-0.8670016,6.139784e-05,0.001012657
-0.9377345,1.276117e-05,0.0003064384
-2.867877,1.188376e-10,3.358783e-08
-1.165688,1.983643e-05,0.0004224074
-1.46578,0.00211284,0.01494757
0.7354728,0.005647808,0.03075137
-0.8084574,0.0006263238,0.006028609
-25.53405,1.586634e-12,4.932845e-09
-22.48238,1.911268e-08,2.160775e-06
-1.373676,8.041419e-08,6.493707e-06
-0.8411902,0.002728041,0.0182006
-4.718408,0.0004686992,0.004889886
-22.12039,3.49134e-08,3.392055e-06
-2.008036,8.072031e-11,2.788438e-08
-0.8889003,0.0004005586,0.004384988
-20.22577,4.458327e-06,0.0001379198
-0.6661224,0.004223319,0.0247275
-1.301547,1.471918e-05,0.000341507
-0.5338731,0.00493526,0.02792306
-0.7501496,0.004672964,0.02672395
0.8836368,0.001461066,0.01144195
0.6561237,0.0002131313,0.002743789
-0.5057539,0.01405082,0.06029539
-0.5307815,0.04024577,0.1287948
-22.6399,5.844017e-11,2.595579e-08
-0.5704442,0.03656492,0.1196635
-3.095671,1.655288e-10,4.117033e-08
-17.15844,2.735521e-05,0.0005382743
-0.2139906,0.04074469,0.1294521
-0.7130128,0.01085418,0.05021673
-1.167966,6.595012e-05,0.001065137
-1.152728,0.0002296316,0.002869046
-0.6337141,0.02003656,0.07738344
0.76378,0.004697832,0.02679919
-0.8888747,0.001846436,0.01358715
-1.451289,3.664849e-10,7.857941e-08
-5.845278,0.0003198106,0.003710041
-0.7385517,0.005618372,0.03064477
-0.656525,0.009353811,0.04498221
-1.297084,3.446212e-05,0.0006573174
-0.631651,0.02218017,0.08269612
-19.22198,6.209802e-06,0.0001771218
-0.6027161,0.01793682,0.07154017
-0.885272,0.001637032,0.01239838
-1.727115,2.4396e-06,8.718066e-05
-1.256868,2.546671e-05,0.000512466
-0.7570744,0.001534368,0.01186964
-0.7085438,0.003244509,0.0206071
-0.6442385,0.02060556,0.07874945
0.5366064,0.04859943,0.1464105
-20.96729,1.650254e-06,6.453634e-05
-1.948813,1.29627e-10,3.504439e-08
-0.9251321,0.0004494774,0.00472902
-1.98299,6.623947e-08,5.565906e-06
-0.86283,0.0004056088,0.004412432
-0.7942317,0.005201244,0.02892532
-0.7648005,0.00328164,0.02077746
-0.7019969,0.01251472,0.05526741
-0.7760097,0.001199199,0.009683918
0.6655084,0.005487025,0.03010203
-1.206034,0.000229782,0.002869046
-4.505594,0.0004673985,0.004884511
-1.512582,7.761505e-07,3.770393e-05
0.9413198,0.004061163,0.02409572
-0.6366251,0.02253412,0.08355229
-0.8765435,0.004465719,0.02566344
0.6285693,0.006992879,0.03629526
-0.6092583,0.02423948,0.08786294
-1.048032,0.0001322078,0.001864099
-1.147438,6.997123e-05,0.001121343
-0.9625509,0.0003927654,0.004314868
-0.6633929,0.01394773,0.06016179
-0.5794657,0.03140957,0.1068406
-0.3935087,0.03798957,0.1231591
-0.6620214,0.01048091,0.04900023
-0.9765933,1.299718e-05,0.0003096416
-1.317339,5.784129e-10,1.08987e-07
-0.4584272,0.03978775,0.1276305
-0.5308191,0.04847246,0.1460988
-0.7677391,0.002333574,0.01617632
-0.5307135,0.008436459,0.04153437
-0.6562983,0.01876601,0.07385257
0.6356405,0.0002528486,0.003113293
0.4980236,0.02314518,0.08520824
-0.5138981,0.007628766,0.03859696
-0.5347466,0.0390222,0.125916
-0.5030647,0.03668004,0.1198979
0.6785881,9.669717e-06,0.0002454135
-0.5002165,0.01856244,0.07332988
-0.9385476,0.001163569,0.009494841
-0.7783276,1.924629e-05,0.0004124082
-0.6827625,0.00427237,0.0249424
0.4443129,0.002687934,0.01808829
0.4088106,0.02657964,0.09371596
-0.6405068,0.02092349,0.0794275
0.559162,0.002034712,0.01460951
0.4224913,0.04319278,0.1342001
0.6342253,0.000131604,0.00186404
0.5295897,0.03003176,0.10319
-0.596147,0.00633012,0.03361277
-0.8993301,0.0008274933,0.00736102
0.6316741,0.0006409992,0.006122478
0.5450868,0.04785221,0.1451439
0.4555929,0.008659322,0.04243
-0.5519257,0.04151128,0.131285
0.7815072,2.524783e-06,8.919942e-05
0.4409818,0.03695657,0.1204381
0.7927338,3.226495e-07,1.974302e-05
-0.739022,0.003617207,0.0221594
0.3158937,0.04299815,0.1338821
-0.8472426,0.0002926078,0.003499446
0.615273,0.01455875,0.06158254
-0.7113519,0.00583338,0.03150762
-0.6718046,0.01396164,0.06016179
-0.6686465,0.01706402,0.06919894
0.6793425,0.008261762,0.04083596
-0.6667917,0.008062884,0.04010801
0.4431138,0.007602038,0.0385708
-1.459342,8.718239e-06,0.000229766
-0.6277096,0.001268169,0.01020113
-0.9431385,3.528278e-05,0.0006668338
0.5593369,0.02299688,0.08486326
0.7353656,0.004770372,0.02716316
-0.8896673,0.001894599,0.01389224
-0.7479086,0.006525096,0.03435482
0.4779005,0.02405197,0.08745915
0.5093131,0.02028485,0.07790686
0.6018722,0.001292398,0.01035584
0.5847284,0.01059681,0.04937462
-0.8289422,0.002705594,0.01811302
-0.7265033,0.001916164,0.01400083
-0.8547543,0.002952138,0.01922135
0.4203514,0.02458433,0.08870924
0.5896163,0.02142374,0.08073504
0.6462163,0.004957757,0.02799939
-0.4468632,0.007215769,0.03711137
0.5313135,0.01505208,0.06316485
0.5902444,0.01639212,0.06736697
0.563861,6.047987e-05,0.001007665
0.5628496,0.00223422,0.0155919
-1.598503,9.282928e-06,0.0002369009
0.5215792,0.0231615,0.08521787
0.4566954,0.01605278,0.06626684
-0.7645967,0.006942089,0.03606175
-0.5617357,0.04154395,0.131285
-1.009552,0.0001491232,0.002046906
-0.9615777,9.481045e-05,0.001423989
-1.152321,3.077988e-06,0.0001040159
-0.5064484,0.01373694,0.05931688
0.6073915,0.00118274,0.009613436
0.9736445,2.576891e-08,2.762605e-06
0.4487563,0.01767445,0.07094882
0.4271842,0.02608056,0.09240395
-0.716013,0.001989966,0.01442146
-0.5044311,0.01797135,0.07157838
0.4864846,0.0158211,0.06554003
0.5353929,0.008617466,0.04229156
0.7038227,0.0003319902,0.003815587
0.6535584,0.003434643,0.02137799
-0.4886335,0.02071033,0.07895575
0.6672877,0.0003144493,0.003668379
0.5096842,0.002799775,0.01850053
-0.6002301,0.02165504,0.08126195
0.3972597,0.01104655,0.05057984
-1.703013,2.957676e-06,0.0001010485
0.7675054,0.0001809994,0.002409966
-0.7400431,0.006033759,0.03239889
0.3991563,0.00155204,0.01195859
-0.7104397,2.727617e-05,0.0005382743
0.7061781,6.475974e-05,0.001048636
0.5512009,0.02759519,0.09655987
-0.7147346,0.007081106,0.03653968
-0.7337935,0.0004335248,0.004584451
-0.6511827,0.01991526,0.07701062
0.501059,0.02457073,0.08870924
0.6877332,0.001574625,0.0120579
0.7811785,3.860586e-06,0.0001226173
-0.3370732,0.01645118,0.06751859
0.6493431,0.007047465,0.03645685
-1.23555,1.513342e-06,6.148403e-05
0.9915946,3.934929e-05,0.0007238872
-0.8628602,0.0002956252,0.003521451
0.6882801,0.006335504,0.03361277
0.5188488,0.02206879,0.08247519
-0.5758914,0.01200943,0.05380017
-0.570262,0.03344326,0.1115613
-0.6655797,0.0001114965,0.001627429
-1.055029,6.006827e-05,0.001004044
-0.8324614,0.0001341141,0.001882298
0.4769037,0.04168344,0.1315673
0.5783351,0.000753794,0.006792886
0.5342923,0.01453954,0.06154313
-0.4295197,0.01076615,0.04995815
-0.3186548,0.02840463,0.09891324
-0.5601442,0.03468011,0.1149472
-0.561143,0.04172847,0.1316319
0.5623325,0.004974878,0.02804514
-0.5436854,0.03700553,0.1205345
-0.5525782,0.02675581,0.09415257
0.4492581,0.04889161,0.1468646
0.435008,0.04308554,0.1339529
-0.3653948,0.03290352,0.1102339
0.5142741,0.001257121,0.01012536
0.4630198,0.0116776,0.05280821
0.5377734,0.02536796,0.09057425
-0.7180683,0.008496334,0.04176301
-0.6435426,0.01789721,0.07147387
-0.5900242,0.009046449,0.04374092
-1.13057,0.0002835967,0.003430747
0.5934025,0.01008876,0.04759628
0.5369389,0.004279509,0.0249424
-0.5942364,0.01804247,0.07173149
0.4970906,0.02668805,0.09402057
-0.9905619,0.0005626083,0.005615246
-0.5952487,0.01677944,0.06837126
0.4556428,0.03073517,0.1050639
-0.6631153,0.01103523,0.05056573
-1.152791,1.540609e-05,0.0003520657
-1.392543,1.517818e-08,1.81496e-06
-0.5273602,0.02244209,0.08336018
0.7585987,3.618666e-06,0.0001177649
0.5227049,0.007350235,0.03770937
0.755753,0.0001763562,0.002358243
-0.739076,0.0007478824,0.006749395
-0.5607783,0.02017174,0.07766433
0.8504998,0.0008720381,0.007615636
-0.7963834,0.002901296,0.01899255
0.7818632,1.390208e-05,0.0003299356
0.4027217,0.0190891,0.07482685
0.9913479,0.0001555639,0.002121264
-1.014975,5.323711e-05,0.0009174939
0.403208,0.01629322,0.06713799
0.481613,0.005207236,0.02892532
0.7450171,0.00021833,0.002788334
0.5049137,0.01486998,0.06251626
-0.5969989,0.01224852,0.05464659
-0.6203118,0.003395213,0.02126588
0.7602385,0.0003667871,0.004094582
-0.7992583,0.005019892,0.02824768
-1.156676,3.226368e-06,0.0001073413
-0.6306587,0.006587121,0.03456515
-0.5074861,0.02117197,0.08012617
0.8698026,1.614149e-06,6.356882e-05
0.9590949,5.078566e-05,0.0008895359
-0.5615436,0.01471662,0.06203862
-0.5081989,0.01716418,0.06939633
0.2931928,0.02658652,0.09371596
-1.33917,7.529658e-06,0.0002053483
0.3419028,0.04643879,0.1416861
-0.6232924,0.007046885,0.03645685
0.4656203,0.0347225,0.1150264
-0.8510811,0.001156362,0.009458206
-0.6429962,0.003186228,0.02036402
-1.066544,3.455467e-07,2.046295e-05
-0.4082821,0.03003761,0.10319
-0.771754,0.0008009636,0.007176357
-0.4839939,0.04253413,0.1331708
0.8492994,1.151628e-06,4.938497e-05
0.5637209,0.009514144,0.04535546
-0.8303615,0.0006761128,0.006350786
-1.07385,4.530544e-05,0.0008025903
0.5494502,0.007945748,0.03965221
-0.5103853,0.04304749,0.1339016
-0.53705,0.0009351928,0.008042917
0.6351315,0.003989031,0.02375843
0.71361,1.251666e-05,0.0003051248
0.4330149,0.00332875,0.02097079
0.6701306,0.0122511,0.05464659
-1.087335,7.238829e-05,0.001154129
-0.7627953,0.0005563811,0.005579964
-0.9451119,8.896574e-07,4.067566e-05
0.5988687,0.01109104,0.05074619
0.6955315,0.002545674,0.01733735
0.5593567,0.005980657,0.03214151
-0.6224489,0.01173352,0.05290719
-0.6767805,0.01060069,0.04937462
-1.584074,5.480289e-07,2.989161e-05
-1.385082,1.123653e-07,8.030891e-06
-0.6648568,0.01766695,0.07094882
-0.8234325,4.527947e-07,2.606924e-05
0.8884475,1.197276e-09,2.012071e-07
0.5163261,0.048181,0.1455024
0.9140117,1.440565e-06,5.893049e-05
-0.9943657,0.0004328334,0.004584451
-0.6457969,0.02040826,0.07818766
0.5142844,0.01238547,0.05495198
-0.8605082,3.910242e-06,0.0001234207
-0.5693064,0.007700867,0.03880388
-0.6111214,0.005817766,0.03148378
-0.8419747,0.003186585,0.02036402
-0.3771302,0.008903381,0.04321719
-0.8951334,8.567481e-05,0.001308909
-0.4546202,0.04434006,0.137031
0.6486613,0.000710948,0.006576307
0.5012659,0.00197366,0.01431997
-0.5414524,0.002663045,0.01797917
-0.7964161,0.0005988193,0.005845303
0.5487807,0.00312422,0.02011014
-0.5525557,0.003293971,0.02079683
0.356205,0.016464,0.06751859
-0.7965288,0.003979456,0.02375751
0.409265,0.04567612,0.1399084
0.5798304,0.02508225,0.08987388
0.9971359,6.739101e-06,0.0001879091
0.4729099,0.01152408,0.05230418
0.6006407,0.008902879,0.04321719
0.4598839,0.04069333,0.1294521
-0.6182321,0.01970299,0.07652292
0.3807159,0.03765343,0.1221968
0.7660761,0.0005710434,0.005670515
0.3761503,0.04566141,0.1399084
0.4803431,0.01782651,0.07130906
-0.5385208,0.04477004,0.1380169
0.8401176,1.256223e-05,0.0003051248
0.9661843,5.88626e-05,0.0009865435
-1.221225,0.0001393019,0.00192913
-0.7363306,0.002782442,0.0184448
-0.4586179,0.001435287,0.01132566
0.7145704,0.0001469006,0.002020858
0.58851,0.00428008,0.0249424
-0.5896262,0.02560501,0.09128256
0.3780573,0.03576677,0.1174843
0.9391974,8.728648e-05,0.001320553
-0.6742622,0.01010424,0.04763319
0.5995447,0.000121418,0.001737892
0.6880908,3.611645e-06,0.0001177649
-0.6509456,0.007868742,0.03948978
0.3318126,0.04288922,0.1337737
0.6184113,0.001131528,0.009321828
-0.6585162,0.01585004,0.0656162
-1.755584,4.866283e-11,2.466495e-08
-0.5877188,0.0005305831,0.005364497
0.6760563,0.002052029,0.01468299
0.5180176,0.01111813,0.05083275
-0.7060218,0.002187205,0.01531536
-0.6115045,0.003668626,0.0223737
-0.5064794,0.02083662,0.07929138
-0.8769233,0.0003663982,0.004094582
0.5083433,0.01356732,0.05878856
-0.6596357,0.008785447,0.04282247
-0.8552375,0.003068211,0.01985238
0.5502117,0.000193655,0.002524417
0.9600406,2.178014e-05,0.0004514298
-0.7402039,0.002206261,0.01541408
-0.6671394,0.01410582,0.06044797
0.3466315,0.02483593,0.08916272
-0.5717843,0.01113838,0.05088793
-0.6447436,0.003612152,0.02215026
0.4250626,0.03428131,0.113929
0.6259408,8.385658e-05,0.001284646
-0.7224606,0.00977289,0.04635227
0.5090158,0.007620568,0.03858688
0.5556563,0.01573395,0.06526596
0.8369917,6.437465e-06,0.0001816078
0.7189156,0.000409742,0.004423874
-0.5789574,0.03622055,0.1186614
-0.740603,0.008712803,0.04259136
0.8303691,2.193416e-06,8.070214e-05
0.7990067,0.003784838,0.02291541
-0.5581403,0.004336297,0.02517562
-0.809006,0.0005738993,0.005673301
0.5478398,0.002003528,0.01445236
0.5936726,0.002966177,0.01929256
0.5736884,0.002115027,0.01494757
-0.8737255,0.0004580297,0.004802746
-0.6336334,0.01298277,0.05669019
-1.154957,1.545737e-05,0.0003520657
-0.6555686,0.01091092,0.05036683
0.8180904,1.117138e-07,8.030891e-06
-0.7452214,0.0008200992,0.007337233
0.5980795,0.01200585,0.05380017
-1.110599,1.899606e-08,2.160775e-06
-0.6314041,0.02358235,0.08635752
0.7275464,0.008892195,0.04321719
0.4663321,0.0008717146,0.007615636
0.4092893,0.03329313,0.1111461
0.7494139,0.001850464,0.01360069
-0.8024609,0.000634527,0.006078604
0.4946098,0.0003294174,0.003800218
-0.7156844,0.001691038,0.01266852
0.5061878,0.03276306,0.1098835
0.6917926,0.002009193,0.01447644
0.4401386,0.0302812,0.103912
-1.353902,7.1605e-10,1.272114e-07
-1.132838,1.894578e-06,7.231587e-05
-0.6430287,0.01780049,0.07130906
-0.4432409,0.02437597,0.08822455
-0.5552549,0.009375779,0.04505301
0.4052564,0.04809197,0.1453748
-0.9762833,0.0003729252,0.004148209
0.6235208,0.01803305,0.07173149
0.7186122,1.40362e-07,9.697453e-06
0.5098331,0.0008763616,0.00764266
0.4526896,0.01440985,0.06124434
0.7996905,0.0002161296,0.002776641
-0.5772186,0.03165304,0.1072143
-0.4319204,0.02305891,0.08504171
-0.7064854,0.003148173,0.02022241
-0.7144933,0.006885897,0.03579976
-0.7390273,0.00040158,0.004388443
-0.6559811,0.01689121,0.06869167
-0.8182426,1.263168e-05,0.0003056179
0.6706814,8.972135e-06,0.0002353955
0.4065346,0.03313347,0.1108251
0.5282049,0.01552932,0.06471936
-1.048625,0.000122636,0.00174897
-0.4707237,0.01456912,0.06158451
0.5982255,0.004884237,0.02768476
0.4613635,0.0427134,0.1333962
0.4887429,0.01220973,0.0545403
-0.5252806,0.01214768,0.05438034
-0.6959037,0.005580033,0.03048914
-0.6055197,0.01261543,0.05559374
0.7084144,0.0002408975,0.002989822
-0.3601152,0.04017815,0.1286446
-1.588031,7.232208e-07,3.631832e-05
-0.7533001,0.005194734,0.02892532
0.7896077,2.803284e-08,2.857512e-06
-0.8396555,0.0009069285,0.007861366
0.439491,0.04141584,0.1311221
-0.516848,0.02061849,0.07875048
-0.5414303,0.04158649,0.131328
-0.8878735,0.0005177609,0.005251937
0.5756959,0.000493587,0.005070764
0.4291066,0.01102734,0.05056573
0.6514965,4.554605e-05,0.0008045606
0.5032095,0.001185964,0.009627053
0.8672762,0.0005853111,0.00573144
0.5973896,0.02513033,0.08995994
0.7007564,0.003852739,0.02323602
0.4077964,0.04594793,0.1405333
0.6374436,0.0001038235,0.00154075
0.8101175,2.987241e-07,1.895374e-05
-0.4239358,0.02272657,0.08406532
0.783428,1.231459e-07,8.701374e-06
-0.5233203,0.02459549,0.08870924
-0.6385115,0.01161128,0.05265139
0.6860172,0.001593172,0.01215503
-0.3901524,0.03253861,0.1094241
0.9043746,1.559101e-05,0.0003525268
-1.16503,2.531937e-05,0.0005111554
-0.356887,0.02544642,0.09077787
0.5208819,0.01081755,0.05011829
0.450873,0.02986152,0.1027553
0.4623119,0.008395048,0.04139604
0.9800921,3.325999e-07,1.98865e-05
0.7209273,0.003700113,0.02246807
-0.5341775,0.02681646,0.09431264
-0.5713255,0.01909781,0.07482685
-0.6379487,0.004944702,0.02795105
0.5591452,0.01360143,0.05885436
0.5039722,0.01941459,0.07573395
0.6324698,0.0008588443,0.007564155
0.6737043,0.000331856,0.003815587
-0.5664658,0.03894045,0.1258481
0.4086046,0.03365934,0.1121016
-0.87361,0.002768407,0.01839098
-0.7233198,0.0008632965,0.007579751
0.3116735,0.0409865,0.1299613
-0.4868883,0.04266317,0.1333962
0.643786,0.000841275,0.007444466
-0.5698515,0.01237154,0.05495198
-0.6574134,0.004334963,0.02517562
-0.6077545,0.007820517,0.03937488
0.6450484,0.0009064345,0.007861366
-0.4652358,0.01855425,0.07332988
-0.750268,0.005335092,0.02946146
0.7813776,0.0002085439,0.002695895
-0.655728,0.000914314,0.007896117
0.3565157,0.0461326,0.1408902
0.6029429,0.001466554,0.01147048
0.6066882,0.0003017897,0.003554032
-0.5348922,0.04121527,0.1306201
0.4466315,0.01602224,0.06619686
0.6046222,0.01073561,0.04985366
0.6958949,0.002062469,0.01474073
-1.151486,0.0001347057,0.001882298
-1.102305,0.0003282636,0.003793946
0.4613317,0.0194543,0.07584129
-1.105369,8.173005e-05,0.001264173
0.4940879,0.000711781,0.006576307
-0.632457,0.01227873,0.05473058
-0.7264371,0.0001379851,0.001915159
-0.6414484,0.009607191,0.04567088
-0.8882584,0.0003706578,0.004130376
-0.8390557,0.001597309,0.01217165
-0.6608083,0.01716493,0.06939633
0.3803882,0.04067629,0.1294521
-0.7258737,9.725635e-06,0.0002458293
-0.7141058,0.003903123,0.02342627
-0.5430371,0.02362052,0.08636159
-0.5395388,0.04908107,0.1470471
-0.713006,0.0002199133,0.002790655
-0.7001096,0.009948658,0.0470782
0.7597652,0.001891919,0.01388896
-0.8355914,0.0005299736,0.005364497
-0.6853265,0.00510926,0.02854391
-0.5559935,0.03979986,0.1276305
0.7739363,0.003961639,0.02370883
-1.169014,7.949371e-05,0.001237713
-0.6596482,6.948821e-05,0.00111648
-0.4435418,0.002103212,0.01492896
0.4713432,0.02396121,0.08723114
-0.4635152,0.02361619,0.08636159
0.6133971,0.003209951,0.02047126
-0.5364624,0.03163492,0.1072143
-0.45117,0.006066111,0.03251645
-0.8207657,4.414202e-05,0.0007927488
-0.9443348,1.704465e-05,0.0003745004
-0.4512813,0.04739123,0.1439568
-1.137654,4.120688e-05,0.000755824
-0.5484049,0.03484278,0.115302
0.8438879,0.0003067474,0.003598784
0.8939622,0.002131585,0.01504449
-0.6178735,0.006262465,0.03339489
0.3500472,0.04482955,0.1381319
0.5434148,0.02096773,0.07954687
0.5558719,0.004095692,0.02420819
-0.5407287,0.03150097,0.1070517
0.5753114,0.01509153,0.06316485
-0.5403097,0.0242478,0.08786294
0.5637316,0.002372132,0.0163888
0.7931534,2.95724e-06,0.0001010485
0.5319292,0.04817207,0.1455024
0.3858761,0.02007294,0.07747581
0.5819019,0.01606049,0.06626684
-1.186361,1.415783e-06,5.830027e-05
0.4348007,0.0225664,0.08360597
-0.9900109,7.527884e-07,3.685699e-05
-0.8028055,0.002151638,0.01513448
0.5278243,0.004971169,0.02804514
-1.134304,2.30584e-06,8.431496e-05
0.9548504,0.000411554,0.004423874
-1.222871,7.242637e-07,3.631832e-05
-0.7074477,0.01013073,0.04772188
-0.3392041,0.01707159,0.06919894
-0.7213676,0.007604985,0.0385708
0.6941206,0.001305505,0.0104474
0.5899133,0.0003765415,0.004174074
-0.7856263,0.004170881,0.02448965
-0.8433834,0.00367018,0.0223737
0.4239525,0.006121045,0.03268875
0.6242493,0.0001858696,0.002447631
-0.5238739,0.02257549,0.08360597
0.7789222,2.526485e-05,0.0005111554
-0.8230384,0.004242404,0.02481587
-1.167348,0.0001027846,0.001532649
-0.9148201,0.0001260231,0.001793161
-0.5051785,0.007225583,0.03713114
-0.628698,0.02292884,0.08466243
