log2FoldChange,pvalue,padj
-0.3924685,0.006674543,0.04339542
0.5448164,0.02945311,0.1217871
0.5921698,0.01314273,0.07087349
0.9965904,0.001048012,0.01198412
-0.402433,0.03068084,0.1246214
-1.175607,3.869534e-09,5.928325e-07
0.6345387,0.01272999,0.06929023
-0.9118368,0.001575607,0.01606528
-0.7774383,0.0007070218,0.009028034
-0.5062483,0.02393167,0.1058414
0.6389295,0.001589464,0.01613464
0.8475513,0.0009468669,0.01107149
0.5489656,0.0310716,0.1256959
-0.8950639,0.0006609629,0.008662093
-0.4965513,0.001654415,0.01657856
-0.605399,0.0004375211,0.006568313
-0.4834605,0.001514145,0.0156794
0.4546091,0.001960314,0.01865107
0.8397013,0.002730055,0.02374392
0.4085638,0.02518891,0.1094809
-0.6430259,0.01159446,0.06523248
0.6424505,3.106262e-05,0.0008513721
-0.3499596,0.01349959,0.07253601
0.558779,0.01412434,0.07455205
0.7643356,0.003214004,0.02645135
-0.4308616,0.009594195,0.05714454
0.4832353,0.02963725,0.1221259
0.6601633,0.009975628,0.05895586
0.7162797,0.0006193606,0.008260445
-0.5054461,0.008017253,0.05005547
0.6585355,0.002364301,0.02143657
0.6612894,0.00265809,0.02328752
-0.454321,0.002631822,0.0231252
0.6362719,0.001332329,0.01421669
0.642045,0.01443442,0.07558781
-0.4932752,0.02678603,0.1142363
-0.808587,3.304132e-07,2.32261e-05
-0.4770686,0.001097536,0.01230352
-0.5801889,0.005073899,0.0360054
-0.8007212,0.001025925,0.01176565
-0.5490987,0.01260314,0.06902271
-0.7158375,0.001541479,0.01585912
0.6994389,0.0110872,0.06333273
-0.8659378,1.692715e-05,0.0005186651
0.7390649,0.005307501,0.03691772
-0.634498,0.0003969621,0.006160646
-0.4200726,0.04682473,0.165549
0.6950941,0.004168312,0.03172696
0.6787153,0.0003036387,0.004970525
0.4797896,0.03477441,0.1343966
0.6209042,0.0005673101,0.007768088
0.7226526,0.001145374,0.01276792
-0.6893753,0.01033675,0.06031455
0.4902992,0.04240382,0.1538594
0.470567,0.04165669,0.1522223
0.9200459,0.002598461,0.02289942
0.781652,0.0005911399,0.007989808
-0.5905877,0.01634702,0.08291465
0.3077251,0.02084224,0.09665986
0.6477321,0.004711374,0.03458288
0.7600647,0.001901506,0.01826607
0.7763543,0.004568447,0.03378276
0.4966573,0.04416175,0.1583123
-0.4819085,0.02936023,0.1216077
0.5515872,0.03039565,0.1239366
0.7156256,0.005042968,0.03583587
-0.5614099,0.0003692908,0.005837335
-0.6237221,0.008197989,0.05086499
-0.5343273,0.0348108,0.1344502
-0.641587,0.01096612,0.06270102
-0.6672837,0.0004281201,0.006508951
-0.2796382,0.04025841,0.1487594
0.5638556,0.02059107,0.0961936
-0.7083439,0.005735152,0.03916289
0.6754991,0.001877306,0.01809178
-0.784904,0.005027728,0.03580533
-0.8062745,0.0039759,0.03073222
0.7348564,0.003857243,0.03004827
-0.7229489,0.005256411,0.03681952
0.7342803,0.008363808,0.05167916
-0.8941671,2.983021e-09,4.950986e-07
-0.4165695,0.01894432,0.09096247
0.487968,0.04088246,0.1503217
0.4850202,0.02063497,0.09624822
0.7247736,0.0005052716,0.007205245
0.6654802,0.01470918,0.07662366
-0.4767798,0.01906108,0.09122799
-0.8700537,0.001249669,0.01363336
0.650431,0.0038542,0.03004827
-0.4716568,0.03251992,0.1288568
-0.8671171,0.002364026,0.02143657
-0.5084877,0.00547397,0.03781153
-0.3605449,0.0165684,0.08361165
0.5584084,0.02391577,0.1058414
-0.4835775,0.02859134,0.119715
0.4847776,0.00496454,0.03560395
0.34499,0.02366669,0.1052146
-0.4750193,0.03131998,0.1262732
0.5419776,0.0288223,0.1202743
0.4920101,0.0245063,0.1073498
0.6761321,0.002503203,0.02231569
-0.2815396,0.02761356,0.1166839
-0.3754614,0.01841255,0.08966179
0.7689049,0.0004954001,0.007115422
0.3213585,0.03207887,0.1279515
-0.6051901,0.01757563,0.08714885
0.5529938,0.01551612,0.07992141
-0.747562,0.008801894,0.05355531
0.6731526,0.007429666,0.04717561
0.7512414,0.001719968,0.01701458
-0.3467142,0.04721296,0.1661351
-0.4168794,0.005225121,0.03672953
0.8016917,0.003164697,0.02620755
-0.3131518,0.03112062,0.125809
0.9050603,0.0005923824,0.007989808
-0.5634426,0.02565093,0.1108202
-0.3819501,0.02339726,0.1042495
